"data_pedido","sup","inf","data_limite","id_cliente","cliente_premium","id_pedido"
"2024-05-16 09:14:46.0","6;7;8;9","6;7;8;9","2024-05-27 09:14:46.0","351715",0,996
"2024-05-16 09:15:30.0","6;7;8;9","6;7;8;9","2024-05-27 09:15:30.0","408938",0,997
"2024-05-16 09:42:58.0","11;12;13;14;15","11;12;13;14;15","2024-05-27 09:42:58.0","777626",0,998
"2024-05-16 10:07:18.0","1;2;3;4;5","1;2;3;4;5","2024-05-27 10:07:18.0","292926",0,999
"2024-05-16 10:17:43.0",,"6;7;8;9","2024-05-27 10:17:43.0","928430",0,1000
"2024-05-16 11:23:56.0","1;2;3;4;5","1;2;3;4;5","2024-05-27 11:23:56.0","666795",0,1001
"2024-05-16 12:16:22.0","6;7;8;9;10","6;7;8;9;10","2024-05-27 12:16:22.0","124958",0,1002
"2024-05-16 12:34:14.0","11;12",,"2024-05-21 12:34:14.0","812903",0,1003
"2024-05-16 12:57:18.0","6;7;8;9","6;7;8;9","2024-05-27 12:57:18.0","112785",0,1004
"2024-05-16 13:44:36.0","4;5;6","4;5;6","2024-05-21 13:44:36.0","264254",0,1005
"2024-05-16 13:49:03.0","6;7;8;9;10","6;7;8;9;10","2024-05-27 13:49:03.0","186739",0,1006
"2024-05-16 14:35:13.0","1;2;3;4;5","1;2;3;4;5","2024-05-27 14:35:13.0","591893",0,1007
"2024-05-16 14:45:27.0","1;2;3;4;5","1;2;3;4;5","2024-05-27 14:45:27.0","274305",0,1008
"2024-05-16 15:18:49.0","6;7;8;9;10","6;7;8;9;10","2024-05-27 15:18:49.0","539986",0,1009
"2024-05-16 16:26:13.0","6;7;8;9",,"2024-05-27 16:26:13.0","167072",0,1010
"2024-05-16 17:49:22.0",,"6;7;8;9;10","2024-05-27 17:49:22.0","400557",1,1011
"2024-05-16 17:52:19.0","6;7;8;9;10","6;7;8;9;10","2024-05-27 17:52:19.0","355134",0,1012
"2024-05-16 17:57:02.0","1;2;3;4;5","1;2;3;4;5","2024-05-21 17:57:02.0","427354",0,1013
"2024-05-17 08:49:39.0",,"16;17;18;19;20","2024-05-28 08:49:39.0","587402",0,1014
"2024-05-17 09:07:28.0","24;25;26;27","24;25;26;27","2024-05-24 09:07:28.0","114334",0,1015
"2024-05-17 09:08:21.0","27;28;29;30","27;28;29;30","2024-05-28 09:08:21.0","114334",0,1016
"2024-05-17 09:12:02.0","19;20;21;22;23;24","19;20;21;22;23;24","2024-05-28 09:12:02.0","631705",0,1017
"2024-05-17 09:12:27.0","22;23;24;25","22;23;24;25","2024-05-28 09:12:27.0","631705",0,1018
"2024-05-17 09:55:36.0","1;2;3;4;5","1;2;3;4;5","2024-05-28 09:55:36.0","721940",0,1019
"2024-05-17 10:25:25.0","1;2;3;4;5","1;2;3;4;5","2024-05-28 10:25:25.0","427570",0,1020
"2024-05-17 10:33:32.0","6;7;8;9;10","6;7;8","2024-05-28 10:33:32.0","108624",0,1021
"2024-05-17 13:19:47.0","11;12;13;14;15","11;12;13;14;15","2024-05-28 13:19:47.0","810309",0,1022
"2024-05-17 13:24:00.0","1;2;3;4;5;6;7;8","1;2;3;4;5;6;7;8;9;10;11;12;13","2024-05-29 00:00:00.0","302581",0,1023
"2024-05-17 13:40:49.0","6;7;8;9","6;7;8;9","2024-05-28 13:40:49.0","721766",0,1024
"2024-05-17 13:41:35.0","1;2;3;4;5","1;2;3;4;5","2024-05-28 13:41:35.0","936684",0,1025
"2024-05-17 13:57:23.0","6;7;8;9;10","6;7;8;9;10","2024-05-28 13:57:23.0","646864",0,1026
"2024-05-17 14:11:57.0","6;7;8;9;10","6;7;8;9;10","2024-05-28 14:11:57.0","816862",0,1027
"2024-05-17 14:47:17.0","1;2;3;4;5","1;2;3;4;5","2024-05-28 14:47:17.0","218997",1,1028
"2024-05-17 14:53:26.0","1;2;3;4;5","1;2;3;4;5","2024-05-28 14:53:26.0","407695",0,1029
"2024-05-17 14:56:33.0","6;7;8;9","6;7;8;9","2024-05-28 14:56:33.0","415811",0,1030
"2024-05-17 15:48:43.0","6;7;8;9","6;7;8;9","2024-05-28 15:48:43.0","114334",0,1031
"2024-05-17 15:52:47.0","6;7;8;9;10","6;7;8;9;10","2024-05-28 15:52:47.0","996660",0,1032
"2024-05-17 16:16:49.0","6;7;8;9;10","6;7;8;9;10","2024-05-28 16:16:49.0","235013",0,1033
"2024-05-17 16:17:11.0","18;19;20;21;22","18;19;20;21;22","2024-05-28 16:17:11.0","681247",1,1034
"2024-05-17 16:46:58.0","1;2;3;4;5",,"2024-05-28 16:46:58.0","772932",0,1035
"2024-05-17 17:22:51.0","6;7;8;9;10","6;7;8;9;10","2024-05-28 17:22:51.0","077041",0,1036
"2024-05-17 17:38:27.0","1;2;3;4;5","1;2;3;4;5","2024-05-23 17:38:27.0","255506",0,1037
"2024-05-17 18:33:57.0","7;8;9;10;11","7;8;9;10;11","2024-05-28 18:33:57.0","037032",0,1038
"2024-05-20 08:55:52.0",,"21;22;23;24;25","2024-05-29 08:55:52.0","316981",0,1039
"2024-05-20 10:52:55.0","33;34;35","33;34;35","2024-05-29 10:52:55.0","811887",1,1040
"2024-05-20 10:57:27.0","6;7;8;9","6;7;8;9","2024-05-29 10:57:27.0","304344",0,1041
"2024-05-20 12:08:02.0","6;7;8;9;10;11",,"2024-05-29 12:08:02.0","917240",0,1042
"2024-05-20 12:09:15.0","6;7;8;9","6;7;8;9","2024-05-29 12:09:15.0","109467",1,1043
"2024-05-20 12:12:06.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 12:12:06.0","963296",0,1044
"2024-05-20 12:24:19.0","6","6;7;8;9;10","2024-05-29 12:24:19.0","656597",1,1045
"2024-05-20 12:25:50.0","6;7;8;9;10","6;7;8;9;10","2024-05-29 12:25:50.0","109467",1,1046
"2024-05-20 12:27:17.0","28;29;30;31","28;29;30;31","2024-05-29 12:27:17.0","536823",0,1047
"2024-05-20 12:30:22.0","11;12;13;14;15","11;12;13;14;15","2024-05-29 12:30:22.0","053736",0,1048
"2024-05-20 12:32:16.0","13","13;14;15;16;17","2024-05-29 12:32:16.0","264254",0,1049
"2024-05-20 12:42:13.0","6;7;8;9","6;7;8;9","2024-05-29 12:42:13.0","264254",0,1050
"2024-05-20 12:42:51.0","6;7;8;9;10","6;7;8;9;10","2024-05-29 12:42:51.0","264254",0,1051
"2024-05-20 12:44:05.0","6;7;8;9","6;7;8;9","2024-05-29 12:44:05.0","507716",0,1052
"2024-05-20 12:47:39.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 12:47:39.0","446248",0,1053
"2024-05-20 12:50:03.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 12:50:03.0","493690",0,1054
"2024-05-20 12:51:35.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 12:51:35.0","901268",0,1055
"2024-05-20 12:54:10.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 12:54:10.0","503115",0,1056
"2024-05-20 14:16:51.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 14:16:51.0","351798",0,1057
"2024-05-20 14:34:22.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 14:34:22.0","107365",0,1058
"2024-05-20 14:42:50.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 14:42:50.0","952204",0,1059
"2024-05-20 14:59:55.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 14:59:55.0","611516",0,1060
"2024-05-20 15:02:58.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 15:02:58.0","611516",0,1061
"2024-05-20 16:43:53.0","11;12;13;14;15;16","11;12;13;14;15;16","2024-05-29 16:43:53.0","167832",0,1062
"2024-05-20 16:44:31.0","11;12;13;14;15","11;12;13;14;15","2024-05-29 16:44:31.0","167832",0,1063
"2024-05-20 16:45:03.0","10;11","10;11;12;13;14;15;16","2024-05-29 16:45:03.0","285845",0,1064
"2024-05-20 17:01:28.0","11;12;13","11;12;13;14;15","2024-05-29 17:01:28.0","698444",0,1065
"2024-05-20 17:29:26.0","6;7;8;9;10","6;7;8;9;10","2024-05-29 17:29:26.0","647418",0,1066
"2024-05-21 08:34:47.0","11;12;13;14","11;12;13;14","2024-05-31 08:34:47.0","398518",0,1067
"2024-05-21 08:40:28.0","11;12;13",,"2024-05-31 08:40:28.0","124958",0,1068
"2024-05-21 08:40:58.0","11;12;13","11;12;13","2024-05-31 08:40:58.0","124958",0,1069
"2024-05-21 08:41:31.0","6;7;8;9","6;7;8;9","2024-05-31 08:41:31.0","124958",0,1070
"2024-05-21 09:38:19.0","10;11;12;13","10;11;12;13","2024-05-31 09:38:19.0","253858",0,1071
"2024-05-21 10:26:06.0","1;2;3;4;5;6",,"2024-05-31 10:26:06.0","195964",0,1072
"2024-05-21 10:36:34.0","11;12;13;14;15","11;12;13;14;15","2024-05-31 10:36:34.0","494591",0,1073
"2024-05-21 11:57:08.0","1;2;3;4;5","1;2;3;4;5","2024-05-31 11:57:08.0","423409",0,1074
"2024-05-21 12:15:49.0","1;2;3;4;5","1;2;3;4;5","2024-05-31 12:15:49.0","233631",0,1075
"2024-05-21 13:46:53.0",,"26;27;28;29","2024-05-31 13:46:53.0","992331",0,1076
"2024-05-21 13:49:10.0","21;22;23;24;25","21;22;23;24;25","2024-05-31 13:49:10.0","992331",0,1077
"2024-05-21 13:49:47.0","6;7;8;9","6;7;8;9","2024-05-31 13:49:47.0","485869",0,1078
"2024-05-21 15:32:08.0","16;17;18;19;20","16;17;18;19;20","2024-05-23 00:00:00.0","678094",0,1079
"2024-05-21 15:34:18.0","10;11;12;13;14;15",,"2024-05-23 00:00:00.0","107365",0,1080
"2024-05-21 15:39:53.0","6;7;8;9","6;7;8;9","2024-05-31 15:39:53.0","423409",0,1081
"2024-05-21 16:12:54.0","6;7;8;9","6;7;8;9","2024-05-31 16:12:54.0","929666",0,1082
"2024-05-21 16:59:46.0","11;12;13;14;15","11;12;13;14;15","2024-05-31 16:59:46.0","423409",0,1083
"2024-05-21 18:33:42.0","1;2;3;4;5","1;2;3;4;5","2024-05-31 18:33:42.0","789015",0,1084
"2024-05-21 18:45:32.0","11;12;13;14","11;12;13;14","2024-05-31 18:45:32.0","332714",0,1085
"2024-05-21 18:46:54.0","16;17;18","16;17;18","2024-05-31 18:46:54.0","272332",0,1086
"2024-05-21 18:50:44.0","6;7;8;9;10","6;7;8;9;10","2024-05-31 18:50:44.0","348007",1,1087
"2024-05-21 18:52:11.0","11;12;13;14;15","11;12;13;14;15","2024-05-31 18:52:11.0","729107",1,1088
"2024-05-21 18:53:19.0","6;7;8;9;10","6;7;8;9;10","2024-05-31 18:53:19.0","043246",0,1089
"2024-05-21 19:00:09.0","1;2;3;4;5","1;2;3;4;5","2024-05-31 19:00:09.0","831729",0,1090
"2024-05-22 07:04:19.0",,"31;32;33;34;35","2024-06-03 07:04:19.0","114334",0,1091
"2024-05-22 08:36:55.0","1;2;3;4;5","1;2;3;4;5","2024-06-03 08:36:55.0","074689",0,1092
"2024-05-22 09:25:11.0","1;2;3;4;5","1;2;3;4;5","2024-06-03 09:25:11.0","553044",0,1093
"2024-05-22 09:43:57.0","1;2;3;4;5","1;2;3;4;5","2024-06-03 09:43:57.0","633004",0,1094
"2024-05-22 10:17:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-03 10:17:24.0","565044",0,1095
"2024-05-22 10:42:54.0","16;17;18;19;20","16;17;18;19;20","2024-06-03 10:42:54.0","423409",0,1096
"2024-05-22 11:24:26.0",,"8;9;10;11","2024-05-27 11:24:26.0","798211",0,1097
"2024-05-22 11:25:20.0","16;17;18;19","16;17;18;19","2024-06-03 11:25:20.0","885366",0,1098
"2024-05-22 11:56:01.0","10",,"2024-05-27 11:56:01.0","744747",1,1099
"2024-05-22 11:59:56.0","6;7;8;9;10","6;7;8;9;10","2024-06-03 11:59:56.0","755281",0,1100
"2024-05-22 12:01:18.0","16;17;18","16;17;18","2024-06-03 12:01:18.0","755281",0,1101
"2024-05-22 12:01:49.0","16;17;18;19;20","16;17;18;19;20","2024-06-03 12:01:49.0","755281",0,1102
"2024-05-22 13:01:17.0","6;7;8;9;10","6;7;8;9;10","2024-06-03 13:01:17.0","882406",0,1103
"2024-05-22 13:01:50.0","6;7;8;9;10","6;7;8;9;10","2024-06-03 13:01:50.0","882406",0,1104
"2024-05-22 14:23:15.0",,"6;7;8;9;10","2024-05-27 14:23:15.0","936684",0,1105
"2024-05-22 14:59:45.0","1;2;3;4;5","1;2;3;4;5","2024-06-03 14:59:45.0","845783",0,1106
"2024-05-22 15:34:41.0","1;2;3;4;5","1;2;3;4;5","2024-06-03 15:34:41.0","038494",0,1107
"2024-05-22 16:42:47.0","1;2;3;4;5","1;2;3;4;5","2024-05-28 00:00:00.0","358956",0,1108
"2024-05-22 16:56:27.0","11;12;13;14;15","11;12;13;14;15","2024-05-27 16:56:27.0","120442",0,1109
"2024-05-22 17:32:28.0","6;7;8","6;7;8","2024-05-31 17:32:28.0","218997",1,1110
"2024-05-22 17:34:51.0","19;20;21;22","19;20;21;22","2024-06-03 17:34:51.0","595860",0,1111
"2024-05-22 17:38:34.0","21;22;23;24;25","21;22;23;24;25","2024-06-03 17:38:34.0","698457",1,1112
"2024-05-22 18:06:29.0","6;7;8;9","6;7;8;9","2024-06-03 18:06:29.0","026608",0,1113
"2024-05-22 18:07:34.0",,"6;7;8;9;10","2024-06-03 18:07:34.0","547679",0,1114
"2024-05-22 18:09:13.0","11;12;13;14;15","11;12;13;14;15","2024-06-03 18:09:13.0","362459",0,1115
"2024-05-22 18:15:05.0",,"7;8;9;10","2024-06-03 18:15:05.0","099180",0,1116
"2024-05-22 18:15:40.0","11;12;13;14;15",,"2024-06-03 18:15:40.0","485869",0,1117
"2024-05-22 18:16:04.0","6;7;8;9;10","6;7;8;9;10","2024-06-03 18:16:04.0","990432",0,1118
"2024-05-22 18:31:45.0","11;12;13;14;15","11;12;13;14;15","2024-06-03 18:31:45.0","167832",0,1119
"2024-05-23 09:00:29.0","1","1","2024-06-04 09:00:29.0","595856",0,1120
"2024-05-23 09:04:56.0","6;7;8;9;10","6;7","2024-06-05 09:04:56.0","423409",0,1121
"2024-05-23 09:33:00.0","23;24;25;26","23;24;25;26","2024-06-04 09:33:00.0","155228",0,1122
"2024-05-23 09:46:00.0","1;2;3;4;5","1;2;3;4;5","2024-05-28 09:46:00.0","264254",0,1123
"2024-05-23 09:49:06.0","12;13;14;15","12;13;14;15;16","2024-06-04 09:49:06.0","445948",0,1124
"2024-05-23 10:23:08.0","6;7;8;9;10","6;7;8;9;10","2024-06-04 10:23:08.0","940709",0,1125
"2024-05-23 11:28:45.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 11:28:45.0","124958",0,1126
"2024-05-23 11:29:54.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 11:29:54.0","665338",0,1127
"2024-05-23 11:31:14.0",,"1;2;3;4;5","2024-06-05 11:31:14.0","698444",0,1128
"2024-05-23 11:32:09.0","1;2;3;4;5",,"2024-06-04 11:32:09.0","906822",0,1129
"2024-05-23 11:38:57.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 11:38:57.0","484257",1,1130
"2024-05-23 11:39:48.0","17;18;19","17;18;19","2024-06-04 11:39:48.0","102392",0,1131
"2024-05-23 11:50:40.0","6;7;8;9;10","6;7;8;9;10","2024-06-05 11:50:40.0","729107",1,1132
"2024-05-23 12:10:09.0","1;2;3;4;5;6;7;8;9;10;11;12;13;14","1;2;3;4;5;6;7;8;9;10;11;12;13;14","2024-06-05 12:10:09.0","869647",1,1133
"2024-05-23 12:28:48.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 12:28:48.0","197545",0,1134
"2024-05-23 13:24:26.0","21;22;23;24;25","21;22;23;24;25","2024-06-04 13:24:26.0","068707",1,1135
"2024-05-23 13:31:54.0","6;7;8","6;7;8","2024-06-04 13:31:54.0","196965",0,1136
"2024-05-23 14:11:58.0","1;2;3;4;5;6;7;8",,"2024-06-07 00:00:00.0","942073",0,1137
"2024-05-23 15:03:42.0","6;7;8;9;10","6;7;8;9;10","2024-06-04 15:03:42.0","763178",0,1138
"2024-05-23 15:19:45.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 15:19:45.0","351715",0,1139
"2024-05-23 15:35:13.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 15:35:13.0","986546",0,1140
"2024-05-23 15:40:13.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 15:40:13.0","624435",0,1141
"2024-05-23 15:59:03.0","6;7;8;9;10",,"2024-06-04 15:59:03.0","005665",0,1142
"2024-05-23 15:59:33.0","11;12","11;12;13;14;15","2024-06-04 15:59:33.0","005665",0,1143
"2024-05-23 16:00:26.0","11;12;13;14;15","11;12;13;14;15","2024-06-04 16:00:26.0","587402",0,1144
"2024-05-23 16:01:52.0","6;7;8;9;10","6;7;8;9;10","2024-06-04 16:01:52.0","298106",0,1145
"2024-05-23 16:04:23.0","11;12;13;14;15","11;12;13;14;15","2024-06-04 16:04:23.0","265193",0,1146
"2024-05-23 16:17:16.0","15;16;17;18","15;16;17;18","2024-06-04 16:17:16.0","448282",0,1147
"2024-05-23 16:55:54.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 16:55:54.0","952204",0,1148
"2024-05-23 17:07:56.0","1;2;3;4;5","1;2;3;4;5","2024-06-04 17:07:56.0","437281",0,1149
"2024-05-23 17:11:56.0","11;12;13;14;15","11;12;13;14;15","2024-06-04 17:11:56.0","366782",0,1150
"2024-05-23 17:43:42.0",,"1;2;3;4;5","2024-05-30 00:00:00.0","319423",0,1151
"2024-05-23 18:01:24.0","10;11;12;13;14","10;11;12;13;14","2024-06-04 18:01:24.0","588026",0,1152
"2024-05-23 22:41:10.0","6;7;8;9;10","6;7;8;9;10","2024-06-04 22:41:10.0","366782",0,1153
"2024-05-23 22:42:46.0","18;19;20;21","18;19;20;21","2024-06-04 22:42:46.0","259250",0,1154
"2024-05-23 22:44:13.0","6;7;8;9;10","6;7;8;9;10","2024-06-04 22:44:13.0","237744",0,1155
"2024-05-23 22:44:52.0","16;17;18;19;20","16;17;18;19;20","2024-06-04 22:44:52.0","175124",0,1156
"2024-05-24 08:19:47.0","1;2;3;4;5","1;2;3;4;5","2024-06-05 08:19:47.0","554756",0,1157
"2024-05-24 10:05:18.0","1;2;3;4;5","1;2;3;4;5","2024-06-05 10:05:18.0","078307",1,1158
"2024-05-24 10:23:20.0","1;2;3;4;5","1;2;3;4;5","2024-06-05 10:23:20.0","548467",1,1159
"2024-05-24 11:31:23.0","1;2;3;4;5","1;2;3;4;5","2024-06-05 11:31:23.0","845428",0,1160
"2024-05-24 11:59:21.0","11;12;13","11;12;13;14","2024-06-05 11:59:21.0","944746",0,1161
"2024-05-24 12:24:03.0","26;27;28;29;30;31;32","26","2024-06-05 12:24:03.0","730249",0,1162
"2024-05-24 13:46:51.0","11;12;13;14;15","11;12;13;14;15","2024-06-06 00:00:00.0","107985",0,1163
"2024-05-24 16:30:22.0","55;56;57;58;59","55;56;57;58;59","2024-06-05 16:30:22.0","816862",0,1164
"2024-05-24 17:39:24.0","8;9;10;11;12;13","11;12;13","2024-06-03 00:00:00.0","771845",0,1165
"2024-05-24 18:36:10.0","1;2;3;4;5","1;2;3;4;5","2024-06-05 18:36:10.0","928824",0,1166
"2024-05-24 18:57:00.0","16;17;18;19;20;21","16;17;18;19;20;21","2024-06-05 18:57:00.0","114334",0,1167
"2024-05-27 08:37:53.0",,"16;17;18;19;20;21","2024-06-06 08:37:53.0","585892",0,1168
"2024-05-27 08:38:44.0","21;22;23;24;25","21;22;23;24;25","2024-06-06 08:38:44.0","826362",0,1169
"2024-05-27 08:40:09.0","9;10","9;10","2024-06-06 08:40:09.0","325213",0,1170
"2024-05-27 08:41:17.0","16;17;18",,"2024-06-06 08:41:17.0","786915",0,1171
"2024-05-27 08:42:01.0","16;17;18;19;20","16;17;18;19;20","2024-06-06 08:42:01.0","786915",0,1172
"2024-05-27 08:42:35.0","24;25;26","24;25;26","2024-06-06 08:42:35.0","689347",1,1173
"2024-05-27 08:43:34.0",,"11;12;13;14;15;16","2024-06-06 08:43:34.0","052119",0,1174
"2024-05-27 08:44:27.0","6;7;8;9;10","6;7;8;9;10","2024-06-06 08:44:27.0","052119",0,1175
"2024-05-27 08:46:41.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 08:46:41.0","812479",0,1176
"2024-05-27 08:47:56.0","6;7;8;9;10","6;7;8;9;10","2024-06-06 08:47:56.0","825908",0,1177
"2024-05-27 08:51:43.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 08:51:43.0","094560",0,1178
"2024-05-27 08:58:07.0","6;7;8;9;10","6;7;8;9;10","2024-06-06 08:58:07.0","114334",0,1179
"2024-05-27 09:44:04.0","6;7;8;9","6;7;8;9","2024-06-06 09:44:04.0","813505",0,1180
"2024-05-27 10:16:48.0","11;12;13","11;12;13","2024-06-06 10:16:48.0","414341",0,1181
"2024-05-27 10:27:56.0","21;22;23;24","21;22;23;24","2024-06-06 10:27:56.0","068707",1,1182
"2024-05-27 10:40:06.0","11;12;13;14","11;12;13;14","2024-06-06 10:40:06.0","467677",1,1183
"2024-05-27 11:35:26.0",,"6;7;8;9;10","2024-06-06 11:35:26.0","031923",0,1184
"2024-05-27 11:37:25.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 11:37:25.0","789015",0,1185
"2024-05-27 11:41:18.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 11:41:18.0","067253",0,1186
"2024-05-27 11:42:22.0",,"13;14;15;16;17","2024-06-06 11:42:22.0","012676",0,1187
"2024-05-27 12:34:43.0","1;2;3;4;5",,"2024-06-06 12:34:43.0","450400",0,1188
"2024-05-27 12:37:27.0",,"1;2;3;4;5","2024-06-06 12:37:27.0","351798",0,1189
"2024-05-27 12:42:21.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 12:42:21.0","348323",0,1190
"2024-05-27 12:43:29.0",,"1;2;3;4;5","2024-06-06 12:43:29.0","400329",0,1191
"2024-05-27 13:21:58.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 13:21:58.0","981775",0,1192
"2024-05-27 13:29:35.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 13:29:35.0","587402",0,1193
"2024-05-27 14:03:00.0","1;2;3;4;5","1;2;3;4;5","2024-05-29 00:00:00.0","301010",0,1194
"2024-05-27 14:17:07.0","6;7;8;9","6;7;8;9","2024-06-06 14:17:07.0","758699",0,1195
"2024-05-27 14:17:56.0","11;12;13","11;12;13","2024-06-06 14:17:56.0","267698",0,1196
"2024-05-27 14:22:24.0","28;29;30;31;32","28;29","2024-06-06 14:22:24.0","631705",0,1197
"2024-05-27 14:48:02.0","6;7;8;9;10","6;7;8;9;10","2024-06-06 14:48:02.0","267698",0,1198
"2024-05-27 15:08:51.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 15:08:51.0","042744",0,1199
"2024-05-27 15:19:09.0","20;21;22;23;24",,"2024-06-06 15:19:09.0","248909",0,1200
"2024-05-27 17:18:24.0","7;8;9;10","7;8;9;10","2024-06-06 17:18:24.0","595856",0,1201
"2024-05-27 17:32:02.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 17:32:02.0","218997",1,1202
"2024-05-27 17:40:06.0","6","6;7;8;9;10","2024-06-06 17:40:06.0","501474",0,1203
"2024-05-27 17:57:56.0","6;7;8",,"2024-06-06 17:57:56.0","057621",0,1204
"2024-05-28 07:57:25.0","43;44;45;46","43;44;45;46","2024-06-10 07:57:25.0","816862",0,1205
"2024-05-28 08:48:07.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 08:48:07.0","109467",1,1206
"2024-05-28 09:22:18.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 09:22:18.0","120684",0,1207
"2024-05-28 09:45:56.0","1;2;3;4;5",,"2024-06-07 09:45:56.0","423409",0,1208
"2024-05-28 09:46:33.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 09:46:33.0","692699",0,1209
"2024-05-28 09:48:15.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 09:48:15.0","692699",0,1210
"2024-05-28 10:22:54.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 10:22:54.0","033817",1,1211
"2024-05-28 10:30:23.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 10:30:23.0","114334",0,1212
"2024-05-28 10:48:47.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 10:48:47.0","007614",0,1213
"2024-05-28 11:46:21.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 11:46:21.0","334527",1,1214
"2024-05-28 11:46:58.0","26;27;28;29;30",,"2024-06-07 11:46:58.0","587402",0,1215
"2024-05-28 11:50:04.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 11:50:04.0","989330",0,1216
"2024-05-28 12:01:18.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 12:01:18.0","593935",0,1217
"2024-05-28 12:30:41.0","11;12;13;14","11;12;13;14","2024-06-07 12:30:41.0","587402",0,1218
"2024-05-28 12:34:07.0","25;26;27;28","25;26;27;28","2024-06-10 12:34:07.0","114334",0,1219
"2024-05-28 12:36:13.0","11;12;13;14;15","11;12;13;14;15","2024-06-07 12:36:13.0","993797",1,1220
"2024-05-28 12:39:09.0","6;7;8;9;10","6;7;8;9;10","2024-06-10 12:39:09.0","698444",0,1221
"2024-05-28 12:39:48.0","17;18;19;20","17;18;19;20","2024-06-10 12:39:48.0","332714",0,1222
"2024-05-28 12:40:35.0","21;22;23;24;25",,"2024-06-07 12:40:35.0","427570",0,1223
"2024-05-28 12:41:40.0","6;7;8;9;10","6;7;8;9;10","2024-06-07 12:41:40.0","470524",0,1224
"2024-05-28 12:42:36.0","21;22;23;24;25","21;22;23;24;25","2024-06-07 12:42:36.0","526223",0,1225
"2024-05-28 12:43:57.0","1;2;3;4;5",,"2024-06-07 12:43:57.0","540787",1,1226
"2024-05-28 13:55:48.0","13;14;15;16",,"2024-06-07 13:55:48.0","812903",0,1227
"2024-05-28 14:05:28.0","6;7;8","6;7;8","2024-06-07 14:05:28.0","921520",0,1228
"2024-05-28 14:17:34.0","1",,"2024-06-03 14:17:34.0","152716",0,1229
"2024-05-28 16:05:37.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 16:05:37.0","257533",0,1230
"2024-05-28 16:07:17.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 16:07:17.0","513307",1,1231
"2024-05-28 16:42:26.0",,"1;2;3;4;5","2024-06-07 16:42:26.0","959469",0,1232
"2024-05-28 17:33:40.0",,"16","2024-06-03 17:33:40.0","792347",1,1233
"2024-05-28 17:54:19.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 17:54:19.0","400557",1,1234
"2024-05-28 18:01:22.0",,"1","2024-06-03 18:01:22.0","278197",1,1235
"2024-05-28 18:08:09.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 18:08:09.0","773317",1,1236
"2024-05-28 18:12:50.0","13;14;15;16","13;14;15;16","2024-06-10 18:12:50.0","114334",0,1237
"2024-05-28 18:16:28.0","11;12;13;14","11;12;13;14","2024-06-07 18:16:28.0","936684",0,1238
"2024-05-28 18:24:21.0","6;7;8;9;10","6;7;8;9;10","2024-06-07 18:24:21.0","751693",0,1239
"2024-05-28 18:26:16.0","1;2;3;4;5","1;2;3;4;5","2024-06-07 18:26:16.0","218127",1,1240
"2024-05-28 18:31:00.0","1;2;3;4;5",,"2024-06-07 18:31:00.0","772427",1,1241
"2024-05-28 21:44:09.0","6;7;8;9;10","6;7;8;9;10","2024-06-07 21:44:09.0","751693",0,1242
"2024-05-28 21:44:43.0","11;12;13;14;15","11;12;13;14;15","2024-06-07 21:44:43.0","751693",0,1243
